,location,rating,number_of_reviews,date,trip type
0,,4.0,5건,2017년 2월,가족과 여행함
1,,,,2016년 9월,출장 목적으로 여행함
2,,,,2015년 9월,커플로 여행함
3,,,,2016년 8월,나 혼자 여행함
